,long,lat,group,order,region,State
96222,-136.045517,58.78911209,1569,96222,USA,Alaska
96223,-136.0431213,58.82162857,1569,96223,USA,Alaska
96224,-135.8263702,58.89794922,1569,96224,USA,Alaska
96225,-135.9316864,58.90376282,1569,96225,USA,Alaska
96226,-136.0166016,58.87397766,1569,96226,USA,Alaska
96227,-136.0493622,58.89321136,1569,96227,USA,Alaska
96228,-136.1006317,58.99985123,1569,96228,USA,Alaska
96229,-136.1336823,59.0395546,1569,96229,USA,Alaska
96230,-136.1500549,59.04809952,1569,96230,USA,Alaska
96231,-136.1594849,58.94678116,1569,96231,USA,Alaska
96232,-136.1235352,58.89345551,1569,96232,USA,Alaska
96233,-136.1184082,58.86259842,1569,96233,USA,Alaska
96234,-136.1241608,58.81962967,1569,96234,USA,Alaska
96235,-136.1468353,58.78881836,1569,96235,USA,Alaska
96236,-136.1863251,58.77016449,1569,96236,USA,Alaska
96237,-136.2258301,58.76548004,1569,96237,USA,Alaska
96238,-136.2990265,58.78691101,1569,96238,USA,Alaska
96239,-136.3802795,58.8272934,1569,96239,USA,Alaska
96240,-136.4511719,58.84633636,1569,96240,USA,Alaska
96241,-136.4775848,58.86250305,1569,96241,USA,Alaska
96242,-136.5111847,58.9070816,1569,96242,USA,Alaska
96243,-136.5662231,58.94091797,1569,96243,USA,Alaska
96244,-136.8309479,58.98384094,1569,96244,USA,Alaska
96245,-136.9890137,59.03447342,1569,96245,USA,Alaska
96246,-137.0021515,59.02114105,1569,96246,USA,Alaska
96247,-136.9528351,58.96694183,1569,96247,USA,Alaska
96248,-136.9480591,58.93490982,1569,96248,USA,Alaska
96249,-136.9878845,58.92514801,1569,96249,USA,Alaska
96250,-137.0590363,58.87372971,1569,96250,USA,Alaska
96251,-137.0383759,58.86664963,1569,96251,USA,Alaska
96252,-136.9630432,58.88354492,1569,96252,USA,Alaska
96253,-136.8791046,58.88154602,1569,96253,USA,Alaska
96254,-136.7401428,58.85019302,1569,96254,USA,Alaska
96255,-136.6139221,58.80927277,1569,96255,USA,Alaska
96256,-136.5682068,58.78632355,1569,96256,USA,Alaska
96257,-136.5493164,58.75239182,1569,96257,USA,Alaska
96258,-136.5335083,58.74023438,1569,96258,USA,Alaska
96259,-136.4101105,58.700634,1569,96259,USA,Alaska
96260,-136.4042053,58.67978668,1569,96260,USA,Alaska
96261,-136.4837341,58.61767197,1569,96261,USA,Alaska
96262,-136.3198853,58.62446213,1569,96262,USA,Alaska
96263,-136.2246094,58.60224533,1569,96263,USA,Alaska
96264,-136.10289,58.50630188,1569,96264,USA,Alaska
96265,-136.0614777,58.45273209,1569,96265,USA,Alaska
96266,-136.055954,58.38417816,1569,96266,USA,Alaska
96267,-136.0812531,58.36420441,1569,96267,USA,Alaska
96268,-136.1296387,58.35038757,1569,96268,USA,Alaska
96269,-136.4624023,58.32798004,1569,96269,USA,Alaska
96270,-136.5826263,58.24521637,1569,96270,USA,Alaska
96271,-136.6074219,58.24399567,1569,96271,USA,Alaska
96272,-136.6989288,58.26645279,1569,96272,USA,Alaska
96273,-136.8649902,58.33242416,1569,96273,USA,Alaska
96274,-137.0719299,58.39521408,1569,96274,USA,Alaska
96275,-137.5440063,58.58119965,1569,96275,USA,Alaska
96276,-137.5569305,58.58994293,1569,96276,USA,Alaska
96277,-137.5646057,58.62587738,1569,96277,USA,Alaska
96278,-137.5970764,58.64423752,1569,96278,USA,Alaska
96279,-137.661087,58.65991211,1569,96279,USA,Alaska
96280,-137.75,58.70708084,1569,96280,USA,Alaska
96281,-137.8637238,58.78554535,1569,96281,USA,Alaska
96282,-137.9339905,58.84687424,1569,96282,USA,Alaska
96283,-137.9608917,58.89101791,1569,96283,USA,Alaska
96284,-138.0269012,58.94145203,1569,96284,USA,Alaska
96285,-138.2407227,59.04682922,1569,96285,USA,Alaska
96286,-138.3524933,59.08730316,1569,96286,USA,Alaska
96287,-138.4513245,59.11011124,1569,96287,USA,Alaska
96288,-138.5371704,59.11508942,1569,96288,USA,Alaska
96289,-138.5603027,59.12915421,1569,96289,USA,Alaska
96290,-138.5207062,59.15224457,1569,96290,USA,Alaska
96291,-138.5148926,59.16592026,1569,96291,USA,Alaska
96292,-138.7042084,59.18754959,1569,96292,USA,Alaska
96293,-138.8843231,59.23691177,1569,96293,USA,Alaska
96294,-139.3409729,59.37563324,1569,96294,USA,Alaska
96295,-139.5767975,59.46245193,1569,96295,USA,Alaska
96296,-139.7144623,59.50395203,1569,96296,USA,Alaska
96297,-139.7732849,59.52729797,1569,96297,USA,Alaska
96298,-139.799118,59.54623795,1569,96298,USA,Alaska
96299,-139.7660675,59.56606674,1569,96299,USA,Alaska
96300,-139.674118,59.58681488,1569,96300,USA,Alaska
96301,-139.611618,59.61030579,1569,96301,USA,Alaska
96302,-139.513031,59.69809341,1569,96302,USA,Alaska
96303,-139.5055695,59.72631454,1569,96303,USA,Alaska
96304,-139.5585022,59.79018402,1569,96304,USA,Alaska
96305,-139.5821838,59.84828949,1569,96305,USA,Alaska
96306,-139.5811615,59.88051605,1569,96306,USA,Alaska
96307,-139.5691376,59.91235733,1569,96307,USA,Alaska
96308,-139.5540924,59.9332962,1569,96308,USA,Alaska
96309,-139.5123138,59.95356369,1569,96309,USA,Alaska
96310,-139.4830017,59.96376801,1569,96310,USA,Alaska
96311,-139.4468842,59.9568367,1569,96311,USA,Alaska
96312,-139.3309479,59.87700272,1569,96312,USA,Alaska
96313,-139.3146515,59.84794617,1569,96313,USA,Alaska
96314,-139.3200073,59.73871994,1569,96314,USA,Alaska
96315,-139.2867279,59.61093903,1569,96315,USA,Alaska
96316,-139.2762756,59.62035751,1569,96316,USA,Alaska
96317,-139.265625,59.66259766,1569,96317,USA,Alaska
96318,-139.2587433,59.74330902,1569,96318,USA,Alaska
96319,-139.245697,59.78207779,1569,96319,USA,Alaska
96320,-139.2207947,59.81987762,1569,96320,USA,Alaska
96321,-139.1788635,59.83983994,1569,96321,USA,Alaska
96322,-139.0482941,59.82822418,1569,96322,USA,Alaska
96323,-138.9880829,59.83501053,1569,96323,USA,Alaska
96324,-139.2424774,59.89277267,1569,96324,USA,Alaska
96325,-139.4024963,60.00097656,1569,96325,USA,Alaska
96326,-139.4314423,60.01225662,1569,96326,USA,Alaska
96327,-139.5189514,60.01708984,1569,96327,USA,Alaska
96328,-139.6116791,59.97343826,1569,96328,USA,Alaska
96329,-139.8502045,59.83071518,1569,96329,USA,Alaska
96330,-139.9168854,59.80566406,1569,96330,USA,Alaska
96331,-140.2167511,59.72665787,1569,96331,USA,Alaska
96332,-140.4198303,59.71074295,1569,96332,USA,Alaska
96333,-140.6483917,59.72319412,1569,96333,USA,Alaska
96334,-140.8431549,59.74887466,1569,96334,USA,Alaska
96335,-141.3319244,59.8737793,1569,96335,USA,Alaska
96336,-141.4083099,59.90278244,1569,96336,USA,Alaska
96337,-141.294632,59.98003006,1569,96337,USA,Alaska
96338,-141.2899323,60.00414658,1569,96338,USA,Alaska
96339,-141.3295441,60.08280945,1569,96339,USA,Alaska
96340,-141.3621521,60.1052742,1569,96340,USA,Alaska
96341,-141.4087372,60.1176796,1569,96341,USA,Alaska
96342,-141.4216766,60.10884094,1569,96342,USA,Alaska
96343,-141.4221649,60.085495,1569,96343,USA,Alaska
96344,-141.409729,60.04228592,1569,96344,USA,Alaska
96345,-141.4470673,60.01943207,1569,96345,USA,Alaska
96346,-141.5301819,59.99477768,1569,96346,USA,Alaska
96347,-141.670166,59.96987534,1569,96347,USA,Alaska
96348,-142.1041107,60.03344727,1569,96348,USA,Alaska
96349,-142.548584,60.08603287,1569,96349,USA,Alaska
96350,-142.9456482,60.0969696,1569,96350,USA,Alaska
96351,-143.5061035,60.05503082,1569,96351,USA,Alaska
96352,-143.8050842,60.01288986,1569,96352,USA,Alaska
96353,-143.9794922,60.00879288,1569,96353,USA,Alaska
96354,-144.1472168,60.01640701,1569,96354,USA,Alaska
96355,-144.1609344,60.04579926,1569,96355,USA,Alaska
96356,-144.0842743,60.06303787,1569,96356,USA,Alaska
96357,-144.0885162,60.0843277,1569,96357,USA,Alaska
96358,-144.1855011,60.15073013,1569,96358,USA,Alaska
96359,-144.3326263,60.19101334,1569,96359,USA,Alaska
96360,-144.5299835,60.20522308,1569,96360,USA,Alaska
96361,-144.6429749,60.22465897,1569,96361,USA,Alaska
96362,-144.6715698,60.2492218,1569,96362,USA,Alaska
96363,-144.7414093,60.27270508,1569,96363,USA,Alaska
96364,-144.8524323,60.29506683,1569,96364,USA,Alaska
96365,-144.9013214,60.3351593,1569,96365,USA,Alaska
96366,-144.8624573,60.45918274,1569,96366,USA,Alaska
96367,-144.8244019,60.53359604,1569,96367,USA,Alaska
96368,-144.7865753,60.58461761,1569,96368,USA,Alaska
96369,-144.6911163,60.66909409,1569,96369,USA,Alaska
96370,-144.724411,60.66284561,1569,96370,USA,Alaska
96371,-144.8630829,60.60087967,1569,96371,USA,Alaska
96372,-144.984024,60.53691483,1569,96372,USA,Alaska
96373,-145.095993,60.45366287,1569,96373,USA,Alaska
96374,-145.1626892,60.41537857,1569,96374,USA,Alaska
96375,-145.248291,60.38013077,1569,96375,USA,Alaska
96376,-145.3817902,60.38857269,1569,96376,USA,Alaska
96377,-145.5631409,60.4407196,1569,96377,USA,Alaska
96378,-145.7184448,60.46757507,1569,96378,USA,Alaska
96379,-145.8477478,60.46923447,1569,96379,USA,Alaska
96380,-145.89888,60.47817612,1569,96380,USA,Alaska
96381,-145.8106537,60.52465439,1569,96381,USA,Alaska
96382,-145.7598114,60.56201172,1569,96382,USA,Alaska
96383,-145.6902313,60.62197113,1569,96383,USA,Alaska
96384,-145.6748962,60.65112305,1569,96384,USA,Alaska
96385,-146.1490326,60.66069412,1569,96385,USA,Alaska
96386,-146.1663971,60.69228363,1569,96386,USA,Alaska
96387,-146.1670837,60.71552658,1569,96387,USA,Alaska
96388,-146.182312,60.73476791,1569,96388,USA,Alaska
96389,-146.2510223,60.74907684,1569,96389,USA,Alaska
96390,-146.347168,60.73813248,1569,96390,USA,Alaska
96391,-146.5029755,60.70077896,1569,96391,USA,Alaska
96392,-146.5704651,60.72915268,1569,96392,USA,Alaska
96393,-146.5463867,60.74511337,1569,96393,USA,Alaska
96394,-146.4955139,60.75678635,1569,96394,USA,Alaska
96395,-146.3919983,60.81084061,1569,96395,USA,Alaska
96396,-146.5319214,60.83886337,1569,96396,USA,Alaska
96397,-146.6035614,60.87094498,1569,96397,USA,Alaska
96398,-146.6384277,60.89731216,1569,96398,USA,Alaska
96399,-146.6360321,60.99253082,1569,96399,USA,Alaska
96400,-146.5991211,61.05351639,1569,96400,USA,Alaska
96401,-146.2849121,61.11264801,1569,96401,USA,Alaska
96402,-146.3843689,61.13584137,1569,96402,USA,Alaska
96403,-146.5827179,61.12783051,1569,96403,USA,Alaska
96404,-146.7159119,61.07753754,1569,96404,USA,Alaska
96405,-146.8740234,61.004879,1569,96405,USA,Alaska
96406,-146.9801788,60.9777832,1569,96406,USA,Alaska
96407,-147.0343323,60.99619293,1569,96407,USA,Alaska
96408,-147.105957,61.00253677,1569,96408,USA,Alaska
96409,-147.1950226,60.99682617,1569,96409,USA,Alaska
96410,-147.2548828,60.97826767,1569,96410,USA,Alaska
96411,-147.2855988,60.94677353,1569,96411,USA,Alaska
96412,-147.3210907,60.9254837,1569,96412,USA,Alaska
96413,-147.3613739,60.91450119,1569,96413,USA,Alaska
96414,-147.3905792,60.91801834,1569,96414,USA,Alaska
96415,-147.4334106,60.95029449,1569,96415,USA,Alaska
96416,-147.5232849,60.97031021,1569,96416,USA,Alaska
96417,-147.5672913,60.99492264,1569,96417,USA,Alaska
96418,-147.5925751,60.9794426,1569,96418,USA,Alaska
96419,-147.623291,60.93300629,1569,96419,USA,Alaska
96420,-147.6556549,60.90952301,1569,96420,USA,Alaska
96421,-147.8076172,60.88539886,1569,96421,USA,Alaska
96422,-147.8911133,60.88989258,1569,96422,USA,Alaska
96423,-147.9907684,60.94829178,1569,96423,USA,Alaska
96424,-148.005127,60.96855545,1569,96424,USA,Alaska
96425,-147.9711914,61.01904678,1569,96425,USA,Alaska
96426,-147.7518616,61.21894455,1569,96426,USA,Alaska
96427,-147.7737732,61.21782303,1569,96427,USA,Alaska
96428,-147.8448334,61.18637848,1569,96428,USA,Alaska
96429,-147.9863739,61.10649109,1569,96429,USA,Alaska
96430,-148.0494232,61.0826683,1569,96430,USA,Alaska
96431,-148.1579132,61.07968903,1569,96431,USA,Alaska
96432,-148.2086945,61.08828354,1569,96432,USA,Alaska
96433,-148.2700195,61.08178711,1569,96433,USA,Alaska
96434,-148.3419037,61.06040192,1569,96434,USA,Alaska
96435,-148.3887634,61.0369606,1569,96435,USA,Alaska
96436,-148.4107513,61.01147842,1569,96436,USA,Alaska
96437,-148.3958435,61.00712585,1569,96437,USA,Alaska
96438,-148.2873993,61.03623199,1569,96438,USA,Alaska
96439,-148.2258759,61.04404449,1569,96439,USA,Alaska
96440,-148.2086945,61.02993393,1569,96440,USA,Alaska
96441,-148.2931671,60.93969727,1569,96441,USA,Alaska
96442,-148.3444214,60.85356522,1569,96442,USA,Alaska
96443,-148.3933105,60.83188629,1569,96443,USA,Alaska
96444,-148.4710388,60.83549881,1569,96444,USA,Alaska
96445,-148.5561523,60.82699966,1569,96445,USA,Alaska
96446,-148.557373,60.80293274,1569,96446,USA,Alaska
96447,-148.3986816,60.73403549,1569,96447,USA,Alaska
96448,-148.3412628,60.72431564,1569,96448,USA,Alaska
96449,-148.267868,60.69970703,1569,96449,USA,Alaska
96450,-148.2567444,60.67529678,1569,96450,USA,Alaska
96451,-148.2842255,60.60932159,1569,96451,USA,Alaska
96452,-148.3049774,60.58334732,1569,96452,USA,Alaska
96453,-148.3384247,60.56982422,1569,96453,USA,Alaska
96454,-148.4677734,60.57207108,1569,96454,USA,Alaska
96455,-148.5095673,60.56523514,1569,96455,USA,Alaska
96456,-148.5966187,60.52378082,1569,96456,USA,Alaska
96457,-148.6401367,60.48945236,1569,96457,USA,Alaska
96458,-148.6242676,60.48642731,1569,96458,USA,Alaska
96459,-148.549118,60.5147934,1569,96459,USA,Alaska
96460,-148.4398499,60.52998352,1569,96460,USA,Alaska
96461,-148.2963867,60.5320816,1569,96461,USA,Alaska
96462,-148.1894531,60.54711914,1569,96462,USA,Alaska
96463,-148.1192017,60.57514572,1569,96463,USA,Alaska
96464,-148.0506897,60.56718826,1569,96464,USA,Alaska
96465,-147.9840393,60.52333832,1569,96465,USA,Alaska
96466,-147.9641113,60.48486328,1569,96466,USA,Alaska
96467,-147.9909668,60.45185471,1569,96467,USA,Alaska
96468,-148.04599,60.42832184,1569,96468,USA,Alaska
96469,-148.1291962,60.41421127,1569,96469,USA,Alaska
96470,-148.1816864,60.39306641,1569,96470,USA,Alaska
96471,-148.2035675,60.36493683,1569,96471,USA,Alaska
96472,-148.2158661,60.32314301,1569,96472,USA,Alaska
96473,-148.2186584,60.26767731,1569,96473,USA,Alaska
96474,-148.1976013,60.16777039,1569,96474,USA,Alaska
96475,-148.2137604,60.15424728,1569,96475,USA,Alaska
96476,-148.2450256,60.14682388,1569,96476,USA,Alaska
96477,-148.2913513,60.14545822,1569,96477,USA,Alaska
96478,-148.3330994,60.12202454,1569,96478,USA,Alaska
96479,-148.4307098,59.98911285,1569,96479,USA,Alaska
96480,-148.4650879,59.97470856,1569,96480,USA,Alaska
96481,-148.5060577,59.98896408,1569,96481,USA,Alaska
96482,-148.5423737,59.98740005,1569,96482,USA,Alaska
96483,-148.5740662,59.97006989,1569,96483,USA,Alaska
96484,-148.6436005,59.9568367,1569,96484,USA,Alaska
96485,-148.750885,59.94775009,1569,96485,USA,Alaska
96486,-148.8427277,59.95122147,1569,96486,USA,Alaska
96487,-149.0042572,59.97998428,1569,96487,USA,Alaska
96488,-149.0701141,60.00024033,1569,96488,USA,Alaska
96489,-149.121582,60.03349686,1569,96489,USA,Alaska
96490,-149.2666016,59.99829483,1569,96490,USA,Alaska
96491,-149.3049316,60.01366806,1569,96491,USA,Alaska
96492,-149.3952637,60.10575867,1569,96492,USA,Alaska
96493,-149.4148407,60.10024261,1569,96493,USA,Alaska
96494,-149.4322357,60.00102615,1569,96494,USA,Alaska
96495,-149.4597168,59.966259,1569,96495,USA,Alaska
96496,-149.5491638,59.89434052,1569,96496,USA,Alaska
96497,-149.5980377,59.77045822,1569,96497,USA,Alaska
96498,-149.6128845,59.7668457,1569,96498,USA,Alaska
96499,-149.6296387,59.78466797,1569,96499,USA,Alaska
96500,-149.6846771,59.89531708,1569,96500,USA,Alaska
96501,-149.7138672,59.91958237,1569,96501,USA,Alaska
96502,-149.7947845,59.85580826,1569,96502,USA,Alaska
96503,-149.8036499,59.8327179,1569,96503,USA,Alaska
96504,-149.7824707,59.75034332,1569,96504,USA,Alaska
96505,-149.8012695,59.73794174,1569,96505,USA,Alaska
96506,-149.9649811,59.78227615,1569,96506,USA,Alaska
96507,-150.0053253,59.78442764,1569,96507,USA,Alaska
96508,-150.0159607,59.77695465,1569,96508,USA,Alaska
96509,-149.960144,59.7130394,1569,96509,USA,Alaska
96510,-149.966507,59.69004059,1569,96510,USA,Alaska
96511,-150.1980438,59.56655121,1569,96511,USA,Alaska
96512,-150.2584991,59.57094955,1569,96512,USA,Alaska
96513,-150.2964783,59.58325195,1569,96513,USA,Alaska
96514,-150.3381348,59.5813446,1569,96514,USA,Alaska
96515,-150.4853516,59.53530121,1569,96515,USA,Alaska
96516,-150.5259705,59.53730392,1569,96516,USA,Alaska
96517,-150.581543,59.56459808,1569,96517,USA,Alaska
96518,-150.6073761,59.5633812,1569,96518,USA,Alaska
96519,-150.6211548,59.53505707,1569,96519,USA,Alaska
96520,-150.6228943,59.47963715,1569,96520,USA,Alaska
96521,-150.6774445,59.42695618,1569,96521,USA,Alaska
96522,-150.8527832,59.34184647,1569,96522,USA,Alaska
96523,-150.8993073,59.3026886,1569,96523,USA,Alaska
96524,-150.9345245,59.2491188,1569,96524,USA,Alaska
96525,-150.9607391,59.24399567,1569,96525,USA,Alaska
96526,-151.0635834,59.27841949,1569,96526,USA,Alaska
96527,-151.1827698,59.30078125,1569,96527,USA,Alaska
96528,-151.1992188,59.28964996,1569,96528,USA,Alaska
96529,-151.1630402,59.2569313,1569,96529,USA,Alaska
96530,-151.1707001,59.23691177,1569,96530,USA,Alaska
96531,-151.2222595,59.22939301,1569,96531,USA,Alaska
96532,-151.2875061,59.23232269,1569,96532,USA,Alaska
96533,-151.3663635,59.24560547,1569,96533,USA,Alaska
96534,-151.477005,59.23056793,1569,96534,USA,Alaska
96535,-151.6193848,59.18730545,1569,96535,USA,Alaska
96536,-151.7381897,59.18852615,1569,96536,USA,Alaska
96537,-151.9038544,59.25976563,1569,96537,USA,Alaska
96538,-151.9495087,59.26508713,1569,96538,USA,Alaska
96539,-151.9640656,59.28510666,1569,96539,USA,Alaska
96540,-151.9316864,59.34272385,1569,96540,USA,Alaska
96541,-151.8846283,59.38632965,1569,96541,USA,Alaska
96542,-151.8499603,59.40634918,1569,96542,USA,Alaska
96543,-151.6925659,59.46220779,1569,96543,USA,Alaska
96544,-151.5126953,59.48271561,1569,96544,USA,Alaska
96545,-151.3996124,59.51630783,1569,96545,USA,Alaska
96546,-151.2621002,59.58559418,1569,96546,USA,Alaska
96547,-151.1894073,59.63769531,1569,96547,USA,Alaska
96548,-151.0464783,59.77182388,1569,96548,USA,Alaska
96549,-151.0573273,59.78218079,1569,96549,USA,Alaska
96550,-151.089447,59.78940582,1569,96550,USA,Alaska
96551,-151.403656,59.66225433,1569,96551,USA,Alaska
96552,-151.4501038,59.65039063,1569,96552,USA,Alaska
96553,-151.5126038,59.65127182,1569,96553,USA,Alaska
96554,-151.7638245,59.70000076,1569,96554,USA,Alaska
96555,-151.8169403,59.72090149,1569,96555,USA,Alaska
96556,-151.8532257,59.78207779,1569,96556,USA,Alaska
96557,-151.7834473,59.92113876,1569,96557,USA,Alaska
96558,-151.7345276,59.98832703,1569,96558,USA,Alaska
96559,-151.6118622,60.0920372,1569,96559,USA,Alaska
96560,-151.4514618,60.20264053,1569,96560,USA,Alaska
96561,-151.3959961,60.27446747,1569,96561,USA,Alaska
96562,-151.3126984,60.46645737,1569,96562,USA,Alaska
96563,-151.3175201,60.55356216,1569,96563,USA,Alaska
96564,-151.3550262,60.65986633,1569,96564,USA,Alaska
96565,-151.3564453,60.72294998,1569,96565,USA,Alaska
96566,-151.3217773,60.74291992,1569,96566,USA,Alaska
96567,-150.9537659,60.84120941,1569,96567,USA,Alaska
96568,-150.77948,60.91479492,1569,96568,USA,Alaska
96569,-150.4412537,61.02358246,1569,96569,USA,Alaska
96570,-150.3491211,61.0226593,1569,96570,USA,Alaska
96571,-150.2814941,60.98520279,1569,96571,USA,Alaska
96572,-150.2027893,60.95522308,1569,96572,USA,Alaska
96573,-150.1130371,60.93281555,1569,96573,USA,Alaska
96574,-149.9975586,60.93515778,1569,96574,USA,Alaska
96575,-149.8562469,60.96225357,1569,96575,USA,Alaska
96576,-149.6324615,60.95199966,1569,96576,USA,Alaska
96577,-149.1728516,60.88042068,1569,96577,USA,Alaska
96578,-149.0750885,60.87641907,1569,96578,USA,Alaska
96579,-149.0712891,60.88554764,1569,96579,USA,Alaska
96580,-149.1422424,60.93569565,1569,96580,USA,Alaska
96581,-149.4591217,60.96474457,1569,96581,USA,Alaska
96582,-149.5924835,60.99385071,1569,96582,USA,Alaska
96583,-149.9677277,61.1217308,1569,96583,USA,Alaska
96584,-150.0532684,61.17109299,1569,96584,USA,Alaska
96585,-150.0185547,61.19424057,1569,96585,USA,Alaska
96586,-149.9267578,61.21328354,1569,96586,USA,Alaska
96587,-149.8953247,61.23173904,1569,96587,USA,Alaska
96588,-149.882019,61.26372147,1569,96588,USA,Alaska
96589,-149.8292084,61.30751801,1569,96589,USA,Alaska
96590,-149.736908,61.36332703,1569,96590,USA,Alaska
96591,-149.595993,61.41728592,1569,96591,USA,Alaska
96592,-149.3290558,61.49736404,1569,96592,USA,Alaska
96593,-149.433548,61.5007782,1569,96593,USA,Alaska
96594,-149.6254425,61.48603058,1569,96594,USA,Alaska
96595,-149.6952667,61.47070694,1569,96595,USA,Alaska
96596,-149.8237305,61.41337967,1569,96596,USA,Alaska
96597,-149.8736725,61.3730011,1569,96597,USA,Alaska
96598,-149.9452209,61.29423904,1569,96598,USA,Alaska
96599,-149.9756775,61.27934265,1569,96599,USA,Alaska
96600,-150.1089325,61.26791763,1569,96600,USA,Alaska
96601,-150.4717712,61.25996017,1569,96601,USA,Alaska
96602,-150.5332031,61.30024338,1569,96602,USA,Alaska
96603,-150.5672302,61.3067894,1569,96603,USA,Alaska
96604,-150.6122589,61.30112457,1569,96604,USA,Alaska
96605,-150.9455109,61.19824219,1569,96605,USA,Alaska
96606,-151.0649872,61.14570618,1569,96606,USA,Alaska
96607,-151.1501465,61.08583832,1569,96607,USA,Alaska
96608,-151.2818909,61.04193878,1569,96608,USA,Alaska
96609,-151.4601135,61.01411438,1569,96609,USA,Alaska
96610,-151.5935059,60.97963333,1569,96610,USA,Alaska
96611,-151.7339783,60.9107399,1569,96611,USA,Alaska
96612,-151.7816315,60.85796356,1569,96612,USA,Alaska
96613,-151.7844238,60.83315659,1569,96613,USA,Alaska
96614,-151.7504883,60.75488281,1569,96614,USA,Alaska
96615,-151.7851105,60.74023819,1569,96615,USA,Alaska
96616,-151.8661499,60.73408127,1569,96616,USA,Alaska
96617,-151.9962463,60.68222809,1569,96617,USA,Alaska
96618,-152.2707062,60.52812576,1569,96618,USA,Alaska
96619,-152.3065948,60.47221375,1569,96619,USA,Alaska
96620,-152.3050842,60.45302582,1569,96620,USA,Alaska
96621,-152.2602997,60.40942383,1569,96621,USA,Alaska
96622,-152.2915039,60.38110733,1569,96622,USA,Alaska
96623,-152.3688507,60.3363266,1569,96623,USA,Alaska
96624,-152.5409241,60.26543045,1569,96624,USA,Alaska
96625,-152.6539459,60.23843002,1569,96625,USA,Alaska
96626,-152.7272949,60.23706436,1569,96626,USA,Alaska
96627,-152.7978973,60.24716568,1569,96627,USA,Alaska
96628,-152.9233856,60.29287338,1569,96628,USA,Alaska
96629,-153.0250092,60.2956543,1569,96629,USA,Alaska
96630,-153.03125,60.28926086,1569,96630,USA,Alaska
96631,-152.8929291,60.24038315,1569,96631,USA,Alaska
96632,-152.7523804,60.17749023,1569,96632,USA,Alaska
96633,-152.6647339,60.12529373,1569,96633,USA,Alaska
96634,-152.630127,60.08378601,1569,96634,USA,Alaska
96635,-152.6285706,60.04111099,1569,96635,USA,Alaska
96636,-152.6601105,59.99721527,1569,96636,USA,Alaska
96637,-152.7594757,59.92090225,1569,96637,USA,Alaska
96638,-152.8569336,59.89809418,1569,96638,USA,Alaska
96639,-153.1060486,59.87504959,1569,96639,USA,Alaska
96640,-153.1863708,59.85688019,1569,96640,USA,Alaska
96641,-153.2112274,59.84272385,1569,96641,USA,Alaska
96642,-153.0400848,59.81049728,1569,96642,USA,Alaska
96643,-153.0246124,59.7939949,1569,96643,USA,Alaska
96644,-153.0481415,59.73003006,1569,96644,USA,Alaska
96645,-153.0936127,59.70912933,1569,96645,USA,Alaska
96646,-153.2361755,59.67095184,1569,96646,USA,Alaska
96647,-153.3640137,59.65986633,1569,96647,USA,Alaska
96648,-153.3834991,59.66718674,1569,96648,USA,Alaska
96649,-153.3596191,59.71747589,1569,96649,USA,Alaska
96650,-153.3664551,59.7298317,1569,96650,USA,Alaska
96651,-153.4144135,59.74013519,1569,96651,USA,Alaska
96652,-153.4826202,59.72094727,1569,96652,USA,Alaska
96653,-153.6525421,59.64702606,1569,96653,USA,Alaska
96654,-153.6707001,59.6348114,1569,96654,USA,Alaska
96655,-153.609375,59.61503983,1569,96655,USA,Alaska
96656,-153.6222687,59.59848785,1569,96656,USA,Alaska
96657,-153.7143555,59.54526138,1569,96657,USA,Alaska
96658,-153.7525787,59.50986099,1569,96658,USA,Alaska
96659,-153.8141632,59.47372818,1569,96659,USA,Alaska
96660,-154.0883331,59.36327744,1569,96660,USA,Alaska
96661,-154.0674896,59.33637238,1569,96661,USA,Alaska
96662,-154.1388245,59.24013519,1569,96662,USA,Alaska
96663,-154.1783295,59.15556335,1569,96663,USA,Alaska
96664,-154.129837,59.11986923,1569,96664,USA,Alaska
96665,-153.8995514,59.07802963,1569,96665,USA,Alaska
96666,-153.7879333,59.06792068,1569,96666,USA,Alaska
96667,-153.6564026,59.0386734,1569,96667,USA,Alaska
96668,-153.4182587,58.95996094,1569,96668,USA,Alaska
96669,-153.3389587,58.90854263,1569,96669,USA,Alaska
96670,-153.3270569,58.88432312,1569,96670,USA,Alaska
96671,-153.3344269,58.85786438,1569,96671,USA,Alaska
96672,-153.3629303,58.82221603,1569,96672,USA,Alaska
96673,-153.4376068,58.75482941,1569,96673,USA,Alaska
96674,-153.6173401,58.65473557,1569,96674,USA,Alaska
96675,-153.6985931,58.62636948,1569,96675,USA,Alaska
96676,-153.8214874,58.60410309,1569,96676,USA,Alaska
96677,-153.861969,58.58784103,1569,96677,USA,Alaska
96678,-154.0198822,58.49296951,1569,96678,USA,Alaska
96679,-154.0624542,58.44174957,1569,96679,USA,Alaska
96680,-154.0557098,58.39716721,1569,96680,USA,Alaska
96681,-154.0858917,58.36581802,1569,96681,USA,Alaska
96682,-154.2890167,58.30434418,1569,96682,USA,Alaska
96683,-154.2817841,58.29345703,1569,96683,USA,Alaska
96684,-154.2080688,58.28877258,1569,96684,USA,Alaska
96685,-154.2351074,58.23461533,1569,96685,USA,Alaska
96686,-154.2470245,58.15942383,1569,96686,USA,Alaska
96687,-154.2822876,58.14678192,1569,96687,USA,Alaska
96688,-154.4092255,58.14731216,1569,96688,USA,Alaska
